n,t,i,p,u,v
12084,134.19999999999666,3,0.0005202149479085442,3.228327728618572e-05,4.617046793101742e-05
12085,134.19999999999666,1,-,-,-
12086,134.19999999999666,2,-,-,-
12087,134.19999999999666,3,0.0005265975371817096,3.307820204902452e-05,4.598293182074426e-05
12088,134.29999999999666,1,-,-,-
12089,134.29999999999666,2,-,-,-
12090,134.29999999999666,3,0.0005424597789511792,3.6549243312561815e-05,6.07759365391755e-05
12091,134.29999999999666,1,-,-,-
12092,134.29999999999666,2,-,-,-
12093,134.29999999999666,3,0.0005191267017686853,3.1938758206487976e-05,4.684163708393388e-05
12094,134.29999999999666,1,-,-,-
12095,134.29999999999666,2,-,-,-
12096,134.29999999999666,3,0.0005262552271797546,3.3448322685639984e-05,4.622420314193764e-05
12097,134.39999999999665,1,-,-,-
12098,134.39999999999665,2,-,-,-
12099,134.39999999999665,3,0.000544178293334157,3.649062706934556e-05,6.05705956482956e-05
12100,134.39999999999665,1,-,-,-
12101,134.39999999999665,2,-,-,-
12102,134.39999999999665,3,0.0005221376930347394,3.2267163914921866e-05,4.596530404610969e-05
12103,134.39999999999665,1,-,-,-
12104,134.39999999999665,2,-,-,-
12105,134.39999999999665,3,0.0005303744213555952,6.165013036671316e-05,4.8716637630674103e-05
12106,134.49999999999665,1,-,-,-
12107,134.49999999999665,2,-,-,-
12108,134.49999999999665,3,0.0005503094536609695,3.714917819237871e-05,6.080651709308858e-05
12109,134.49999999999665,1,-,-,-
12110,134.49999999999665,2,-,-,-
12111,134.49999999999665,3,0.0005296811707043804,8.873674396881566e-05,4.687099940667022e-05
12112,134.49999999999665,1,-,-,-
12113,134.49999999999665,2,-,-,-
12114,134.49999999999665,3,0.00053879000202468,7.038772223128316e-05,4.62858047215353e-05
12115,134.59999999999664,1,-,-,-
12116,134.59999999999664,2,-,-,-
12117,134.59999999999664,3,0.0005615755023979441,3.6811746649381385e-05,6.068803644125671e-05
12118,134.59999999999664,1,-,-,-
12119,134.59999999999664,2,-,-,-
12120,134.59999999999664,3,0.0005417416350970454,3.448095401607802e-05,4.8988621380719387e-05
12121,134.59999999999664,1,-,-,-
12122,134.59999999999664,2,-,-,-
12123,134.59999999999664,3,0.000551545858488681,3.4969045141197255e-05,4.6606112821291515e-05
12124,134.69999999999663,1,-,-,-
12125,134.69999999999663,2,-,-,-
12126,134.69999999999663,3,0.0005756141124376049,3.695876438736157e-05,6.0853250654169134e-05
12127,134.69999999999663,1,-,-,-
12128,134.69999999999663,2,-,-,-
12129,134.69999999999663,3,0.0005573531360984786,3.5542374442625004e-05,4.77233129900198e-05
12130,134.69999999999663,1,-,-,-
12131,134.69999999999663,2,-,-,-
12132,134.69999999999663,3,0.0005678459738323441,3.4092325971064375e-05,4.732635953309418e-05
12133,134.79999999999663,1,-,-,-
12134,134.79999999999663,2,-,-,-
12135,134.79999999999663,3,0.000593671857649031,3.7089229541844364e-05,6.087631517069621e-05
12136,134.79999999999663,1,-,-,-
12137,134.79999999999663,2,-,-,-
12138,134.79999999999663,3,0.000576031887721975,3.340609867928858e-05,4.822594519599635e-05
12139,134.79999999999663,1,-,-,-
12140,134.79999999999663,2,-,-,-
12141,134.79999999999663,3,0.0005870137085472825,3.4000554441360824e-05,4.659957222837238e-05
12142,134.89999999999662,1,-,-,-
12143,134.89999999999662,2,-,-,-
12144,134.89999999999662,3,0.0006134003524003269,3.732384302317033e-05,6.126873471143841e-05
12145,134.89999999999662,1,-,-,-
12146,134.89999999999662,2,-,-,-
12147,134.89999999999662,3,0.0005965926849907773,3.324161256030018e-05,4.736926040837361e-05
12148,134.89999999999662,1,-,-,-
12149,134.89999999999662,2,-,-,-
12150,134.89999999999662,3,0.0006075639659795727,3.389532688715451e-05,4.680808464746213e-05
12151,134.99999999999662,1,-,-,-
12152,134.99999999999662,2,-,-,-
12153,134.99999999999662,3,0.0006340652579561669,3.7730330534203225e-05,6.134189790399551e-05
12154,134.99999999999662,1,-,-,-
12155,134.99999999999662,2,-,-,-
12156,134.99999999999662,3,0.0006172618519936944,3.3139162406605676e-05,4.6960874949993754e-05
12157,134.99999999999662,1,-,-,-
12158,134.99999999999662,2,-,-,-
12159,134.99999999999662,3,0.0006282277968384162,3.4125582771140226e-05,4.703163952350088e-05
12160,135.0999999999966,1,-,-,-
12161,135.0999999999966,2,-,-,-
12162,135.0999999999966,3,0.0006544427965197716,3.7464970198702944e-05,6.160979735503607e-05
12163,135.0999999999966,1,-,-,-
12164,135.0999999999966,2,-,-,-
12165,135.0999999999966,3,0.000637461983878731,3.3418633450684204e-05,4.714611236462353e-05
12166,135.0999999999966,1,-,-,-
12167,135.0999999999966,2,-,-,-
12168,135.0999999999966,3,0.0006481026832300026,3.4391626632531986e-05,4.735598295893487e-05
12169,135.1999999999966,1,-,-,-
12170,135.1999999999966,2,-,-,-
12171,135.1999999999966,3,0.0006737225665188805,3.759705858701943e-05,6.212738399513044e-05
12172,135.1999999999966,1,-,-,-
12173,135.1999999999966,2,-,-,-
12174,135.1999999999966,3,0.000657002488644055,3.3314778520555944e-05,4.7578722172875006e-05
12175,135.1999999999966,1,-,-,-
12176,135.1999999999966,2,-,-,-
12177,135.1999999999966,3,0.0006670000034221006,3.513352175619261e-05,4.743967731729006e-05
12178,135.2999999999966,1,-,-,-
12179,135.2999999999966,2,-,-,-
12180,135.2999999999966,3,0.0006923876824044847,3.7612117382522876e-05,6.195567247396834e-05
12181,135.2999999999966,1,-,-,-
12182,135.2999999999966,2,-,-,-
12183,135.2999999999966,3,0.0006754770654133729,3.336192767705611e-05,4.750254206303903e-05
12184,135.2999999999966,1,-,-,-
12185,135.2999999999966,2,-,-,-
12186,135.2999999999966,3,0.000685533197901013,3.446868905706897e-05,4.752259598547235e-05
12187,135.3999999999966,1,-,-,-
12188,135.3999999999966,2,-,-,-
12189,135.3999999999966,3,0.000710154050466189,3.762854294414904e-05,6.221644652705074e-05
12190,135.3999999999966,1,-,-,-
12191,135.3999999999966,2,-,-,-
12192,135.3999999999966,3,0.0006934334969614174,3.475627476015592e-05,4.776148273033145e-05
12193,135.3999999999966,1,-,-,-
12194,135.3999999999966,2,-,-,-
12195,135.3999999999966,3,0.0007037481330619998,3.424702458608565e-05,4.766881170912142e-05
12196,135.4999999999966,1,-,-,-
12197,135.4999999999966,2,-,-,-
12198,135.4999999999966,3,0.0007270907234772192,3.7667859186783145e-05,6.234787167096289e-05
12199,135.4999999999966,1,-,-,-
12200,135.4999999999966,2,-,-,-
12201,135.4999999999966,3,0.0007097301119183631,3.322856672699339e-05,4.7587246826610715e-05
12202,135.4999999999966,1,-,-,-
12203,135.4999999999966,2,-,-,-
12204,135.4999999999966,3,0.0007186437227770072,3.418030133081471e-05,4.8104825320187306e-05
12205,135.59999999999658,1,-,-,-
12206,135.59999999999658,2,-,-,-
12207,135.59999999999658,3,0.0007412741273611843,3.771132460465625e-05,6.245241843330594e-05
12208,135.59999999999658,1,-,-,-
12209,135.59999999999658,2,-,-,-
12210,135.59999999999658,3,0.0007232779560059101,3.315296548820233e-05,4.782830214068005e-05
12211,135.59999999999658,1,-,-,-
12212,135.59999999999658,2,-,-,-
12213,135.59999999999658,3,0.0007310860490575028,3.4196070551681734e-05,4.796261958885771e-05
12214,135.69999999999658,1,-,-,-
12215,135.69999999999658,2,-,-,-
12216,135.69999999999658,3,0.0007523773545176257,3.759650305153601e-05,6.219633093021343e-05
12217,135.69999999999658,1,-,-,-
12218,135.69999999999658,2,-,-,-
12219,135.69999999999658,3,0.0007335100321307527,3.3481701971989786e-05,4.908851060935272e-05
12220,135.69999999999658,1,-,-,-
12221,135.69999999999658,2,-,-,-
12222,135.69999999999658,3,0.0007406577147695588,3.4058789984580056e-05,4.798744583313896e-05
12223,135.79999999999657,1,-,-,-
12224,135.79999999999657,2,-,-,-
12225,135.79999999999657,3,0.0007603437655873253,3.803397704077357e-05,6.229381224533185e-05
12226,135.79999999999657,1,-,-,-
12227,135.79999999999657,2,-,-,-
12228,135.79999999999657,3,0.0007407851916847562,3.3292680256716665e-05,4.798629784751983e-05
12229,135.79999999999657,1,-,-,-
12230,135.79999999999657,2,-,-,-
12231,135.79999999999657,3,0.0007472264737319524,3.4140015869266975e-05,4.841012126514817e-05
12232,135.89999999999657,1,-,-,-
12233,135.89999999999657,2,-,-,-
12234,135.89999999999657,3,0.0007656888928947712,3.7535214246139485e-05,6.223823190687856e-05
12235,135.89999999999657,1,-,-,-
12236,135.89999999999657,2,-,-,-
12237,135.89999999999657,3,0.0007456680998559851,3.3278233862776e-05,4.7868523243387965e-05
12238,135.89999999999657,1,-,-,-
12239,135.89999999999657,2,-,-,-
12240,135.89999999999657,3,0.000751617570776897,3.3899263506770564e-05,4.8149612896388056e-05
12241,135.99999999999656,1,-,-,-
12242,135.99999999999656,2,-,-,-
12243,135.99999999999656,3,0.0007683727480214624,3.7675968484563326e-05,6.215339324497445e-05
12244,135.99999999999656,1,-,-,-
12245,135.99999999999656,2,-,-,-
12246,135.99999999999656,3,0.0007474226512147278,3.314303542258186e-05,4.8069174353564115e-05
12247,135.99999999999656,1,-,-,-
12248,135.99999999999656,2,-,-,-
12249,135.99999999999656,3,0.0007524819940022886,3.465672240947149e-05,4.839086811883717e-05
12250,136.09999999999656,1,-,-,-
12251,136.09999999999656,2,-,-,-
12252,136.09999999999656,3,0.0007674347116950813,3.772182138159423e-05,6.217453842822973e-05
12253,136.09999999999656,1,-,-,-
12254,136.09999999999656,2,-,-,-
12255,136.09999999999656,3,0.000745857071859948,3.370619007264876e-05,4.93608777980139e-05
12256,136.09999999999656,1,-,-,-
12257,136.09999999999656,2,-,-,-
12258,136.09999999999656,3,0.0007498062623197607,3.431577614068769e-05,4.8104661454769333e-05
12259,136.19999999999655,1,-,-,-
12260,136.19999999999655,2,-,-,-
12261,136.19999999999655,3,0.0007634121850058672,5.272156058040877e-05,6.2264588873465e-05
12262,136.19999999999655,1,-,-,-
12263,136.19999999999655,2,-,-,-
12264,136.19999999999655,3,0.0007404656509470585,3.305041031676727e-05,4.781531978547735e-05
12265,136.19999999999655,1,-,-,-
12266,136.19999999999655,2,-,-,-
12267,136.19999999999655,3,0.0007448240860744315,3.830793127535105e-05,4.8421558213615776e-05
12268,136.29999999999654,1,-,-,-
12269,136.29999999999654,2,-,-,-
12270,136.29999999999654,3,0.0007554028170523512,3.827255947302698e-05,6.206963097842233e-05
12271,136.29999999999654,1,-,-,-
12272,136.29999999999654,2,-,-,-
12273,136.29999999999654,3,0.0007314399096670121,4.055753703529399e-05,4.846125053007089e-05
12274,136.29999999999654,1,-,-,-
12275,136.29999999999654,2,-,-,-
12276,136.29999999999654,3,0.0007344518473322063,5.312413199621123e-05,4.7934800851982846e-05
12277,136.39999999999654,1,-,-,-
12278,136.39999999999654,2,-,-,-
12279,136.39999999999654,3,0.0007447223649249278,3.94910250853807e-05,6.205901864076964e-05
12280,136.39999999999654,1,-,-,-
12281,136.39999999999654,2,-,-,-
12282,136.39999999999654,3,0.0007206921117575351,3.52648679882789e-05,4.7890168987978684e-05
12283,136.39999999999654,1,-,-,-
12284,136.39999999999654,2,-,-,-
12285,136.39999999999654,3,0.0007231356757834512,3.382968472683123e-05,4.770341594260128e-05
12286,136.49999999999653,1,-,-,-
12287,136.49999999999653,2,-,-,-
12288,136.49999999999653,3,0.0007321254450034561,3.7597567590004916e-05,6.195586294138262e-05
12289,136.49999999999653,1,-,-,-
12290,136.49999999999653,2,-,-,-
12291,136.49999999999653,3,0.0007073524770228342,3.2738499140808774e-05,4.768318738132237e-05
12292,136.49999999999653,1,-,-,-
12293,136.49999999999653,2,-,-,-
12294,136.49999999999653,3,0.0007093800021455805,3.449460205463032e-05,4.791575106108896e-05
12295,136.59999999999653,1,-,-,-
12296,136.59999999999653,2,-,-,-
12297,136.59999999999653,3,0.000717483502334744,3.757120252534066e-05,6.189718672618397e-05
12298,136.59999999999653,1,-,-,-
12299,136.59999999999653,2,-,-,-
12300,136.59999999999653,3,0.0006921904592011387,3.283437024984117e-05,4.773718054568832e-05
12301,136.59999999999653,1,-,-,-
12302,136.59999999999653,2,-,-,-
12303,136.59999999999653,3,0.000694024294143906,3.3932161726512966e-05,4.763235307978672e-05
12304,136.69999999999652,1,-,-,-
12305,136.69999999999652,2,-,-,-
12306,136.69999999999652,3,0.0007012556189903288,3.754125203799703e-05,6.182396759579284e-05
12307,136.69999999999652,1,-,-,-
12308,136.69999999999652,2,-,-,-
12309,136.69999999999652,3,0.0006758714775275527,3.297278148291907e-05,4.75486842467477e-05
12310,136.69999999999652,1,-,-,-
12311,136.69999999999652,2,-,-,-
12312,136.69999999999652,3,0.0006769012590972433,3.395722369093506e-05,4.766624943043326e-05
12313,136.79999999999652,1,-,-,-
12314,136.79999999999652,2,-,-,-
12315,136.79999999999652,3,0.0006832685075904564,3.7749097394793836e-05,6.194876029656187e-05
12316,136.79999999999652,1,-,-,-
12317,136.79999999999652,2,-,-,-
12318,136.79999999999652,3,0.0006572268263798665,3.290966200446812e-05,4.752748804052363e-05
12319,136.79999999999652,1,-,-,-
12320,136.79999999999652,2,-,-,-
12321,136.79999999999652,3,0.000657964769308598,3.377200917584827e-05,4.75429061973982e-05
12322,136.8999999999965,1,-,-,-
12323,136.8999999999965,2,-,-,-
12324,136.8999999999965,3,0.000663918293722087,3.753950671279554e-05,6.188551233111062e-05
12325,136.8999999999965,1,-,-,-
12326,136.8999999999965,2,-,-,-
12327,136.8999999999965,3,0.0006374434939977392,3.2718561888146255e-05,4.755159864058762e-05
12328,136.8999999999965,1,-,-,-
12329,136.8999999999965,2,-,-,-
12330,136.8999999999965,3,0.0006381252094514964,3.352306194198732e-05,4.712658908587353e-05
12331,136.9999999999965,1,-,-,-
12332,136.9999999999965,2,-,-,-
12333,136.9999999999965,3,0.0006439565092329443,5.3414161179788755e-05,6.212697728163539e-05
12334,136.9999999999965,1,-,-,-
12335,136.9999999999965,2,-,-,-
12336,136.9999999999965,3,0.0006178239545126148,3.487244957892555e-05,4.8169663048278804e-05
12337,136.9999999999965,1,-,-,-
12338,136.9999999999965,2,-,-,-
12339,136.9999999999965,3,0.0006188425645365523,3.571751136676289e-05,4.704305849264972e-05
12340,137.0999999999965,1,-,-,-
12341,137.0999999999965,2,-,-,-
12342,137.0999999999965,3,0.0006239791819042726,3.711461322134906e-05,6.169994420418925e-05
12343,137.0999999999965,1,-,-,-
12344,137.0999999999965,2,-,-,-
12345,137.0999999999965,3,0.0005976719940244904,3.279960511650127e-05,4.710164971600595e-05
12346,137.0999999999965,1,-,-,-
12347,137.0999999999965,2,-,-,-
12348,137.0999999999965,3,0.0005984407556652898,3.3847778885877015e-05,4.690870564296172e-05
12349,137.1999999999965,1,-,-,-
12350,137.1999999999965,2,-,-,-
12351,137.1999999999965,3,0.0006048904359434663,3.7806333050562366e-05,6.155580929001077e-05
12352,137.1999999999965,1,-,-,-
12353,137.1999999999965,2,-,-,-
12354,137.1999999999965,3,0.0005783205566573569,3.288737515208606e-05,4.7474553059617214e-05
12355,137.1999999999965,1,-,-,-
12356,137.1999999999965,2,-,-,-
12357,137.1999999999965,3,0.0005798482171749261,3.350863970304262e-05,4.676995813165294e-05
12358,137.2999999999965,1,-,-,-
12359,137.2999999999965,2,-,-,-
12360,137.2999999999965,3,0.0005870463679493004,3.68324560219391e-05,6.158495848603375e-05
12361,137.2999999999965,1,-,-,-
12362,137.2999999999965,2,-,-,-
12363,137.2999999999965,3,0.000561434831412902,3.3240539272099754e-05,5.038742743031808e-05
12364,137.2999999999965,1,-,-,-
12365,137.2999999999965,2,-,-,-
12366,137.2999999999965,3,0.0005627638262266343,3.3733207582454085e-05,4.703709139842732e-05
12367,137.39999999999648,1,-,-,-
12368,137.39999999999648,2,-,-,-
12369,137.39999999999648,3,0.0005712547026464129,3.702228253305304e-05,6.140897672025268e-05
12370,137.39999999999648,1,-,-,-
12371,137.39999999999648,2,-,-,-
12372,137.39999999999648,3,0.0005452986051677548,3.2166219348107315e-05,4.713343038073924e-05
12373,137.39999999999648,1,-,-,-
12374,137.39999999999648,2,-,-,-
12375,137.39999999999648,3,0.0005479335422413524,3.450745567860157e-05,4.669275211861356e-05
12376,137.49999999999648,1,-,-,-
12377,137.49999999999648,2,-,-,-
12378,137.49999999999648,3,0.0005581314848421143,3.6823665460584345e-05,6.135840714437474e-05
12379,137.49999999999648,1,-,-,-
12380,137.49999999999648,2,-,-,-
12381,137.49999999999648,3,0.0005326809674501135,3.24838344205282e-05,4.754467625627387e-05
12382,137.49999999999648,1,-,-,-
12383,137.49999999999648,2,-,-,-
12384,137.49999999999648,3,0.0005362739115747893,3.397630621306258e-05,4.685319043872219e-05
12385,137.59999999999647,1,-,-,-
12386,137.59999999999647,2,-,-,-
12387,137.59999999999647,3,0.0005478751362151381,3.675356773974992e-05,6.10590003132058e-05
12388,137.59999999999647,1,-,-,-
12389,137.59999999999647,2,-,-,-
12390,137.59999999999647,3,0.0005237508263467448,3.435476947942674e-05,4.888254581252333e-05
12391,137.59999999999647,1,-,-,-
12392,137.59999999999647,2,-,-,-
12393,137.59999999999647,3,0.0005278802927654822,3.4177680292778526e-05,4.684138896588446e-05
12394,137.69999999999646,1,-,-,-
12395,137.69999999999646,2,-,-,-
12396,137.69999999999646,3,0.0005416136194100006,3.649159822734291e-05,6.092022972635158e-05
12397,137.69999999999646,1,-,-,-
12398,137.69999999999646,2,-,-,-
12399,137.69999999999646,3,0.000517802965391027,3.4673998048864655e-05,4.771355891562224e-05
12400,137.69999999999646,1,-,-,-
12401,137.69999999999646,2,-,-,-
12402,137.69999999999646,3,0.0005234206781343165,3.511013712204509e-05,5.102919718037664e-05
12403,137.79999999999646,1,-,-,-
12404,137.79999999999646,2,-,-,-
12405,137.79999999999646,3,0.000538845667790362,3.651353809921425e-05,6.110085551159795e-05
12406,137.79999999999646,1,-,-,-
12407,137.79999999999646,2,-,-,-
12408,137.79999999999646,3,0.0005163343627268248,3.405221272137518e-05,5.4760454701508614e-05
12409,137.79999999999646,1,-,-,-
12410,137.79999999999646,2,-,-,-
12411,137.79999999999646,3,0.0005223763759113738,3.3110313585173405e-05,4.66368133727737e-05
12412,137.89999999999645,1,-,-,-
12413,137.89999999999645,2,-,-,-
12414,137.89999999999645,3,0.0005396505897772106,3.647563955429668e-05,6.080911254180414e-05
12415,137.89999999999645,1,-,-,-
12416,137.89999999999645,2,-,-,-
12417,137.89999999999645,3,0.0005173882976806267,3.205444386149363e-05,4.7144065380179557e-05
12418,137.89999999999645,1,-,-,-
12419,137.89999999999645,2,-,-,-
12420,137.89999999999645,3,0.0005254357177746687,6.164708961728679e-05,4.666391208849365e-05
12421,137.99999999999645,1,-,-,-
12422,137.99999999999645,2,-,-,-
12423,137.99999999999645,3,0.0005441935984577255,3.713905081690291e-05,6.113991583565933e-05
12424,137.99999999999645,1,-,-,-
12425,137.99999999999645,2,-,-,-
12426,137.99999999999645,3,0.0005235303723958315,7.92149376657542e-05,4.691692851807628e-05
12427,137.99999999999645,1,-,-,-
12428,137.99999999999645,2,-,-,-
12429,137.99999999999645,3,0.000532165831762758,7.090850400192442e-05,4.7324360735613116e-05
12430,138.09999999999644,1,-,-,-
12431,138.09999999999644,2,-,-,-
12432,138.09999999999644,3,0.0005534717127767788,3.6752129117208255e-05,6.112615730154626e-05
12433,138.09999999999644,1,-,-,-
